mag_id,101B,102,103,104,105,106
106_bin103,0.0030170740000000002,6.329067600000001e-05,0.003304974,0.029027635,0.0037881609000000004,0.42805435
106_bin52,0.0008767009699999999,0.30467443,0.004548623,0.0015770553,0.024868056,0.36164463
102_bin56,0.002695073,4.841896,0.013709836000000001,0.0069730484,0.028151397,0.027627594
104_bin169,0.00036715843,0.0010796205,0.00010422938000000001,0.30177498,0.0061556912,0.0041654255
106_bin39,0.0035241806,0.0023675645999999997,0.0031653716,0.0055967744,0.0098153331,0.34319387
105_bin77,0.0031214958,0.0025370659,0.038121221000000004,0.065584973,0.81543394,0.013245638999999998
101B_bin84,0.65298135,0.0065113713,0.0011109964,0.014758977,0.014454403000000001,0.0026171632
106_bin94,0.014831641999999999,0.017341059,0.02579208,0.015474938999999998,0.023499126000000002,0.35220072
101B_bin91,0.28843816,0.0012611102,0.011562605,0.020520242,0.035760432,0.0057496338
105_bin19,0.003998394099999999,0.0087879972,0.0094838125,0.0081854199,0.16897407,0.0038004115000000002
103_bin67,0.00051924018,0.0016452031,0.32497257,0.0016499623000000001,0.0012030428,0.00053239448
105_bin64,0.11034035,0.070404175,0.1592917,0.17544331,0.39466325,0.023436238999999998
105_bin148,0.038971955,0.026802113,0.27736486,0.32283181,0.38693336,0.034343511
102_bin14,0.0047610868,0.87478276,0.0043855091,0.0080952928,0.0073900752,0.0048078926000000004
102_bin1,0.00039519962999999997,1.3631198,0.25622699,0.027316682999999998,0.055930408,0.00024312922
103_bin114,1.8232039e-05,0.005785266999999999,0.46416247,0.0009347105999999999,0.08192768,0.00025242616
104_bin115,0.00047445760999999996,0.00042742455999999996,0.0010179594,0.46716209,0.0029336921999999995,0.0006274432
103_bin94,0.06697489200000001,0.00048169562000000005,0.37628891,0.012833671000000001,0.0011879049000000001,0.0005501057
104_bin102,0.0021540023,0.001031172,0.15470676,0.3845889,0.0047556771,0.00076140947
104_bin106,0.00014621236,0.0089438862,0.0009437075500000001,0.26359045,0.03089692,0.00073669913
106_bin40,0.022564991,0.0014452457999999998,0.0066148572,0.0024506438,0.0020070198,0.24938095
103_bin37,0.067722531,0.19503058,0.30855493,0.048846345,0.096047942,0.2159524
106_bin16,0.077178837,0.20086674,0.27026009,0.050918742999999995,0.095222369,0.24194899999999997
106_bin111,0.11292229,0.0016777953,0.0045030328,0.0020568354,0.0028729474,0.25223901
105_bin10,0.029218334,0.057465750999999995,0.077137838,0.089844417,0.28753064,0.06448786299999999
102_bin66,0.81695365,0.58616134,0.12163923,0.37351663,0.28493662,0.067382503
105_bin38,0.78898032,0.52411514,0.08982844599999999,0.34748654,0.27024471,0.040917206
102_bin4,0.02180695,0.79722736,0.038773717,0.027773087999999998,0.026754842999999997,0.06948881900000001
102_bin76,0.018422421,1.0571223,0.88192381,0.058854370999999996,0.057975760999999994,0.43234812
105_bin67,0.048852547,0.044326850999999994,0.13614614,0.15839736,0.6405255999999999,0.09035834699999999
106_bin108,0.026346362,0.10901557,0.074010696,0.076162193,0.31674745,0.48853432
106_bin41,0.020830671999999998,0.64168242,0.030658987000000002,0.76790869,0.020780059,0.49082038
102_bin9,0.026197292999999996,0.65657631,0.047051683,0.7819206999999999,0.027356607999999998,0.52302583
106_bin82,0.25425886,0.01101795,0.23607663,0.028317816000000003,0.031371303999999996,0.41023368
104_bin36,0.028476516,0.034881254,0.028966653999999998,0.55001794,0.13567741,0.014033621999999999
106_bin21,0.0084115689,0.012630245,0.013256256000000001,0.011564766,0.044204467000000004,0.44034705
104_bin118,0.0061493645,0.0029592940000000003,0.0057804474,0.28377386,0.012880531,0.0039205971
105_bin107,0.010410858,0.012150732,0.0092602894,0.014978166999999999,0.76734859,0.0099848663
102_bin60,0.1007476,1.4018786,0.39721996,0.31149012,0.10335972,0.034911739
104_bin27,0.083719347,1.3873758,0.36880504,0.31177274,0.085693566,0.010526704
103_bin120,0.082559736,1.3620062,0.37643136,0.30353800000000003,0.08430800699999999,0.010016884
106_bin57,0.042554907,0.012585039,0.023007463,0.020267286000000002,0.19080759,0.35043246
105_bin43,0.030492576,0.0045788325,0.009990302,0.010514726,0.19659998,0.32929432
105_bin65,0.010812631000000001,0.011571831000000001,0.016093357,0.011398867,0.55331521,0.040293662
105_bin34,0.048091181,0.012321756000000001,0.09180864400000001,0.011314127,0.42391363,0.024709107
101B_bin80,1.1078715000000001,0.010425555,0.012561879,0.007581180999999999,0.0081420136,0.0079849775
102_bin37,0.006564701899999999,0.72379828,0.0089639152,0.012889748999999999,0.015929673000000002,0.17446652
105_bin16,0.01101578,0.012283454,0.010574828999999999,0.0075773367,0.5364156,0.0080681008
105_bin7,0.53119317,0.008298143000000001,0.12655776,0.14807715,0.48830712,0.0036876872
101B_bin22,0.55337419,0.0079399022,0.12232729,0.14354232,0.47061856,0.0027863108
102_bin22,0.0027374718,0.61592688,0.011849071999999999,0.020571146000000002,0.12676776,0.016204176
105_bin129,0.0011308657,0.48750588,0.012278265,0.022547583,0.16248334,0.01346267
105_bin58,0.024565497000000002,0.022162354,0.024165512000000004,0.015565281,0.35421478,0.074629127
105_bin68,0.010042194,0.026626219,0.019910591000000002,0.041274042000000004,0.42223418,0.045332082999999995
105_bin119,0.21232906,0.050910805999999996,0.24593161,0.021479063,0.18539747,0.13996819
104_bin168,0.19770084,0.020016779,0.21911692,0.79312407,0.024785957999999997,0.025064964
105_bin99,0.95069559,0.0065398953,0.016485325,0.008224930200000001,0.43525693,0.0050019439
101B_bin72,1.0182780999999999,0.005015825,0.006194732099999999,0.0043426235,0.40312958,0.005118452700000001
104_bin35,0.020828094,0.041485591,0.0011407023,0.23021427,0.0039355437,0.0012765237
104_bin3,0.0017037645000000001,0.075888505,0.027514576000000002,0.94050966,0.027333886,0.057457470999999996
106_bin81,0.048471032000000004,0.11901914,0.0097268654,0.015060448999999998,0.012874978,0.5675680999999999
106_bin63,0.047463797,0.006455842,0.054512314000000006,0.0033417489,0.044107405999999995,0.44808572
106_bin20,0.011928335,0.014481633999999998,0.030758731,0.041472818,0.034015679,0.3171466
101B_bin97,0.51709219,0.0047877938,0.19112439,0.0020723892,0.1144526,0.017052286
106_bin29,0.07119656,0.074183742,0.032036093,0.0025343063,0.0096745285,0.38028995
103_bin35,0.06952702599999999,0.011934206000000001,0.85619568,0.0033971013,0.0093610409,0.014978786000000001
102_bin50,0.0034444474,1.4010855,0.17573006,0.14138532,0.044999975,0.14381899
106_bin101,0.01076224,0.35715817,0.014965458999999999,0.056734915,0.13633873,0.47176408
105_bin127,0.007658772800000001,0.0041512022,0.006826734,0.3276912,0.18872664,0.0041400761999999995
104_bin121,0.0078493088,0.0040052311,0.0087089318,0.32971694,0.18081013,0.0079985445
105_bin29,0.031232361,0.021361562999999997,0.044759712,0.022248799,0.99407306,0.020786000000000002
104_bin41,1.1483709,0.097152344,0.46976484,0.90855951,1.4046233,0.42884523
106_bin73,1.1678155000000001,0.15173370000000003,0.59162502,0.8377049999999999,1.3896794,0.59937032
105_bin69,0.57211915,0.0054866119,1.2415764999999999,0.12929269999999998,0.33606233,0.013421967
106_bin5,0.89904482,0.017369362,0.523227,0.066189812,0.34537784,0.41543434
105_bin24,0.87049876,0.013177257,0.48067184,0.059875338,0.32559221,0.41087669
105_bin84,0.015713729,0.01837185,0.018121376,0.13035847,0.91093718,0.12309200000000001
105_bin46,0.0098088455,0.016307745,0.032944586,0.016095853,0.95515085,0.7174286999999999
106_bin99,0.0096135331,0.023154021,0.036595316,0.017358493,0.90016074,0.7473668000000001
106_bin19,0.19387652,0.49928918,0.15599222,0.29036045,0.42148616,0.95420041
102_bin71,0.21436155,1.8573564999999999,0.25880952,0.23687814,0.43411775,0.31127204
103_bin11,0.0017417506,0.011681706000000002,0.54268808,0.0051971269,0.026767545,0.0062303538
105_bin147,0.020326285,0.0042288887,0.20927685,0.0037830451,0.2359595,0.014168928999999999
101B_bin82,1.1051198999999998,0.11068072,0.26608924,0.016530285,0.12376844,1.4440217
106_bin71,1.1512524,0.12230154,0.30072189,0.021945918999999998,0.14233734,1.5395249
105_bin118,8.770514000000001e-05,0.00066758915,0.19584889,0.03231239,0.17631106,0.00044220442
104_bin112,0.068181714,0.019682349,0.32303168,0.17240318,0.09096976300000001,0.07739139099999999
103_bin60,0.068344687,0.019585883000000002,0.33344738,0.15844211,0.090268566,0.077450256
106_bin66,0.020545803,0.048114095,0.0084568662,0.034446465,0.016163293000000002,0.2621198
106_bin109,0.032585384,0.0076118139,0.06330933799999999,0.018513575,0.014860337,0.28188264
105_bin96,0.020173639,0.026386969,0.027014958999999998,0.051440085999999996,0.25982286,0.02694494
106_bin54,0.027419197000000003,0.16997829,0.030783027999999997,0.11381926,0.062638394,0.4254884
106_bin13,0.057576068,0.00020331975,0.0045960578,0.000153006,0.005668124,0.64329231
105_bin31,0.0070393087,0.00053977772,0.00014867452,0.0012306398,0.15863666,0.0030956823
106_bin32,0.00046527822,0.000101079,0.0029384921,0.00024955603,0.0011983416,0.22001256
105_bin109,0.0010110831,0.00063704218,0.00039680564,0.0012320721,0.25231857,0.0016596401
106_bin50,0.0083292761,0.0008349162700000001,0.0066919952,0.0067246975,0.0081170147,0.28565389
101B_bin89,0.31196797,0.00081815679,0.0030250392,0.0040040542,0.0068473951000000005,0.0086268087
104_bin48,0.016953516999999998,0.0040085497,0.02670444,0.24220617,0.006388720400000001,0.0005824266099999999
